id,referencia,marca,capacidad,consumo,ciudad,responsable
7699,ACH22,sony,1497,1121,Sabaneta,Jhon doe
1681,ACH22,rico,440,350,Medellin,Pedro Perez
8404,ACH22,sony,414,381,Medellin,Ana Rubio
8395,ACH01,kalley,2240,2169,itagui,Martha builes
2116,ACH43,sony,1076,1336,Sabaneta,Carlos Zapata
2590,ACH22,kalley,1357,1476,Sabaneta,Jhon doe
3795,ACH22,rico,634,997,Envigado,Carlos Zapata
2813,ACH01,rico,751,798,Envigado,Pedro Perez
752,ACH01,sony,2325,2281,itagui,Martha builes
6174,ACH01,sony,1946,1659,La estrella,Pedro Perez
9655,ACH22,rico,2362,2387,itagui,Martha builes
6832,ACH43,rico,1846,1691,La estrella,Ana Rubio
894,ACH43,kalley,202,197,Medellin,Martha builes
1819,ACH22,sony,728,779,Envigado,Jhon doe
6011,ACH43,rico,2220,2246,itagui,Pedro Perez
7360,ACH43,sony,1843,1706,La estrella,Jhon doe
7431,ACH01,kalley,2007,2081,itagui,Carlos Zapata
556,ACH01,kalley,1350,1331,Sabaneta,Jhon doe
3313,ACH01,sony,2058,2373,itagui,Carlos Zapata
5344,ACH01,sony,1536,1884,La estrella,Martha builes
3006,ACH43,rico,680,894,Envigado,Pedro Perez
3348,ACH22,rico,593,979,Envigado,Carlos Zapata
93,ACH01,rico,1619,1541,La estrella,Carlos Zapata
5811,ACH22,kalley,2196,2287,itagui,Jhon doe
261,ACH43,kalley,898,549,Envigado,Carlos Zapata
5555,ACH43,kalley,1312,1349,Sabaneta,Pedro Perez
1620,ACH01,rico,1892,1905,La estrella,Martha builes
4877,ACH22,kalley,363,499,Medellin,Ana Rubio
2396,ACH43,sony,1116,1287,Sabaneta,Carlos Zapata
5462,ACH01,rico,352,419,Medellin,Carlos Zapata
7425,ACH01,sony,155,424,Medellin,Pedro Perez
3429,ACH01,kalley,1902,1922,La estrella,Martha builes
8840,ACH22,rico,1644,1942,La estrella,Martha builes
9837,ACH22,rico,1403,1272,Sabaneta,Carlos Zapata
5258,ACH01,sony,2362,2465,itagui,Carlos Zapata
4473,ACH01,kalley,1500,1309,Sabaneta,Martha builes
1318,ACH43,rico,660,870,Envigado,Carlos Zapata
4400,ACH22,sony,212,282,Medellin,Carlos Zapata
4626,ACH22,sony,1564,1784,La estrella,Pedro Perez
3424,ACH22,kalley,1895,1667,La estrella,Carlos Zapata
9999,ACH43,rico,852,684,Envigado,Jhon doe
2389,ACH01,sony,1321,1422,Sabaneta,Ana Rubio
495,ACH43,sony,1465,1047,Sabaneta,Ana Rubio
5454,ACH22,rico,965,707,Envigado,Carlos Zapata
3075,ACH43,sony,238,325,Medellin,Jhon doe
1000,ACH22,sony,1689,1583,La estrella,Pedro Perez
428,ACH43,rico,2458,2072,itagui,Jhon doe
1493,ACH01,kalley,1641,1569,La estrella,Pedro Perez
4419,ACH22,rico,1857,1980,La estrella,Pedro Perez
1459,ACH22,kalley,356,137,Medellin,Ana Rubio
2901,ACH43,rico,1236,1484,Sabaneta,Pedro Perez
204,ACH01,sony,2054,2371,itagui,Jhon doe
6671,ACH43,rico,1353,1343,Sabaneta,Jhon doe
9275,ACH43,sony,1405,1201,Sabaneta,Carlos Zapata
6205,ACH22,kalley,822,918,Envigado,Ana Rubio
7258,ACH22,sony,672,805,Envigado,Pedro Perez
8503,ACH22,sony,2368,2165,itagui,Ana Rubio
1523,ACH01,kalley,1233,1317,Sabaneta,Martha builes
9066,ACH01,rico,854,908,Envigado,Ana Rubio
8739,ACH43,rico,2375,2129,itagui,Martha builes
6439,ACH01,rico,370,201,Medellin,Carlos Zapata
8586,ACH22,rico,230,105,Medellin,Martha builes
1686,ACH43,rico,1821,1968,La estrella,Pedro Perez
6294,ACH22,rico,1477,1172,Sabaneta,Ana Rubio
8448,ACH43,kalley,378,392,Medellin,Carlos Zapata
7622,ACH01,sony,1914,1705,La estrella,Pedro Perez
3591,ACH01,kalley,2110,2232,itagui,Pedro Perez
7769,ACH01,rico,1968,1704,La estrella,Pedro Perez
4897,ACH22,kalley,1240,1038,Sabaneta,Jhon doe
5344,ACH22,sony,2084,2203,itagui,Pedro Perez
22,ACH22,sony,1486,1121,Sabaneta,Ana Rubio
8246,ACH43,kalley,1645,1694,La estrella,Carlos Zapata
2505,ACH22,kalley,1112,1424,Sabaneta,Jhon doe
1193,ACH43,kalley,1585,1621,La estrella,Carlos Zapata
8339,ACH22,sony,1476,1134,Sabaneta,Ana Rubio
4277,ACH01,kalley,1699,1514,La estrella,Jhon doe
4347,ACH01,kalley,1626,1898,La estrella,Martha builes
4245,ACH01,rico,1326,1108,Sabaneta,Jhon doe
5833,ACH43,kalley,1644,1895,La estrella,Carlos Zapata
1130,ACH01,kalley,415,298,Medellin,Pedro Perez
5160,ACH22,rico,1863,1821,La estrella,Jhon doe
5440,ACH01,rico,1478,1057,Sabaneta,Ana Rubio
2016,ACH43,kalley,1422,1260,Sabaneta,Martha builes
8259,ACH22,rico,1396,1093,Sabaneta,Jhon doe
8927,ACH43,rico,386,499,Medellin,Martha builes
1391,ACH43,kalley,2388,2051,itagui,Martha builes
9552,ACH01,sony,210,109,Medellin,Martha builes
3179,ACH01,rico,174,214,Medellin,Jhon doe
7742,ACH43,rico,1844,1898,La estrella,Ana Rubio
4300,ACH22,rico,412,177,Medellin,Pedro Perez
9185,ACH43,rico,975,781,Envigado,Carlos Zapata
6594,ACH22,kalley,184,329,Medellin,Martha builes
1571,ACH22,sony,351,149,Medellin,Ana Rubio
4044,ACH43,sony,1830,1605,La estrella,Pedro Perez
179,ACH22,rico,1006,1367,Sabaneta,Martha builes
6011,ACH43,sony,1895,1693,La estrella,Carlos Zapata
9023,ACH22,sony,685,631,Envigado,Carlos Zapata
6030,ACH01,rico,707,908,Envigado,Martha builes
9747,ACH22,sony,2237,2040,itagui,Pedro Perez
1085,ACH43,kalley,2230,2478,itagui,Ana Rubio
7111,ACH43,rico,404,237,Medellin,Martha builes
2157,ACH43,rico,1635,1636,La estrella,Pedro Perez
5837,ACH01,rico,198,397,Medellin,Ana Rubio
2953,ACH22,sony,1125,1257,Sabaneta,Martha builes
7704,ACH01,kalley,1539,1626,La estrella,Ana Rubio
5996,ACH22,rico,2491,2183,itagui,Pedro Perez
6493,ACH01,kalley,2382,2335,itagui,Martha builes
5155,ACH43,rico,1165,1085,Sabaneta,Carlos Zapata
5695,ACH43,sony,1564,1585,La estrella,Ana Rubio
3352,ACH22,sony,2221,2108,itagui,Martha builes
9544,ACH43,kalley,1740,1660,La estrella,Martha builes
8351,ACH43,rico,1024,1287,Sabaneta,Ana Rubio
6464,ACH43,kalley,1994,1737,La estrella,Ana Rubio
5375,ACH43,kalley,1277,1300,Sabaneta,Ana Rubio
2394,ACH01,sony,924,620,Envigado,Martha builes
580,ACH43,rico,2203,2000,itagui,Ana Rubio
3439,ACH01,kalley,2193,2288,itagui,Pedro Perez
6702,ACH22,sony,1658,1629,La estrella,Martha builes
6867,ACH01,rico,363,306,Medellin,Carlos Zapata
8904,ACH01,sony,947,776,Envigado,Martha builes
3662,ACH01,kalley,1071,1319,Sabaneta,Carlos Zapata
9518,ACH43,kalley,459,358,Medellin,Carlos Zapata
6647,ACH22,kalley,727,997,Envigado,Martha builes
6833,ACH01,kalley,1755,1631,La estrella,Martha builes
694,ACH43,sony,1671,1567,La estrella,Pedro Perez
480,ACH43,sony,834,561,Envigado,Pedro Perez
5894,ACH22,rico,1011,1152,Sabaneta,Martha builes
2301,ACH22,sony,414,109,Medellin,Ana Rubio
5355,ACH43,kalley,1170,1012,Sabaneta,Carlos Zapata
7601,ACH43,sony,1653,1600,La estrella,Ana Rubio
2718,ACH43,kalley,385,229,Medellin,Jhon doe
4365,ACH43,sony,2494,2387,itagui,Ana Rubio
4688,ACH22,sony,1569,1645,La estrella,Pedro Perez
3756,ACH22,kalley,2269,2090,itagui,Jhon doe
385,ACH43,rico,1587,1519,La estrella,Ana Rubio
1726,ACH01,kalley,1502,1933,La estrella,Jhon doe
7209,ACH22,sony,871,982,Envigado,Jhon doe
8514,ACH43,rico,2238,2254,itagui,Martha builes
9616,ACH22,sony,2370,2284,itagui,Martha builes
4428,ACH43,rico,671,975,Envigado,Pedro Perez
2953,ACH22,kalley,453,438,Medellin,Martha builes
8467,ACH22,kalley,2228,2233,itagui,Jhon doe
7785,ACH43,sony,2273,2155,itagui,Ana Rubio
3490,ACH22,kalley,430,267,Medellin,Carlos Zapata
6307,ACH01,kalley,2362,2076,itagui,Carlos Zapata
9705,ACH22,kalley,819,848,Envigado,Carlos Zapata
4960,ACH22,sony,613,872,Envigado,Jhon doe
8254,ACH22,sony,191,260,Medellin,Jhon doe
3279,ACH43,kalley,2135,2339,itagui,Ana Rubio
8709,ACH22,rico,1308,1216,Sabaneta,Jhon doe
728,ACH01,rico,551,622,Envigado,Jhon doe
4578,ACH01,sony,1814,1536,La estrella,Ana Rubio
7929,ACH22,kalley,406,125,Medellin,Pedro Perez
6781,ACH22,kalley,372,455,Medellin,Pedro Perez
1471,ACH43,sony,1442,1120,Sabaneta,Ana Rubio
919,ACH22,sony,598,577,Envigado,Jhon doe
6728,ACH22,rico,2251,2190,itagui,Jhon doe
394,ACH01,sony,1388,1045,Sabaneta,Pedro Perez
4412,ACH01,sony,2408,2478,itagui,Martha builes
3489,ACH43,kalley,280,404,Medellin,Jhon doe
3365,ACH43,sony,293,314,Medellin,Martha builes
1166,ACH22,kalley,1164,1022,Sabaneta,Carlos Zapata
7215,ACH01,sony,807,966,Envigado,Ana Rubio
2221,ACH22,rico,938,804,Envigado,Ana Rubio
7138,ACH01,kalley,2312,2316,itagui,Martha builes
3270,ACH43,rico,123,261,Medellin,Ana Rubio
4175,ACH43,sony,119,248,Medellin,Jhon doe
4588,ACH43,sony,2411,2439,itagui,Pedro Perez
8349,ACH01,rico,967,701,Envigado,Martha builes
6719,ACH22,sony,1051,1219,Sabaneta,Carlos Zapata
466,ACH43,rico,1058,1145,Sabaneta,Jhon doe
3512,ACH43,rico,1291,1099,Sabaneta,Carlos Zapata
9001,ACH01,kalley,1081,1199,Sabaneta,Jhon doe
4358,ACH01,sony,2315,2167,itagui,Martha builes
9310,ACH22,sony,346,494,Medellin,Jhon doe
9696,ACH01,rico,879,726,Envigado,Jhon doe
7557,ACH43,sony,1510,2000,La estrella,Pedro Perez
8718,ACH01,sony,2288,2325,itagui,Carlos Zapata
5867,ACH43,rico,342,122,Medellin,Pedro Perez
7850,ACH01,kalley,162,146,Medellin,Pedro Perez
2791,ACH43,sony,1175,1007,Sabaneta,Jhon doe
5890,ACH01,rico,201,498,Medellin,Carlos Zapata
2913,ACH01,sony,1970,1607,La estrella,Ana Rubio
4439,ACH01,rico,1673,1932,La estrella,Pedro Perez
4999,ACH01,rico,1949,1853,La estrella,Carlos Zapata
7121,ACH01,rico,1065,1262,Sabaneta,Pedro Perez
6335,ACH43,rico,1151,1032,Sabaneta,Jhon doe
9982,ACH43,kalley,2102,2382,itagui,Jhon doe
2033,ACH01,rico,2189,2051,itagui,Pedro Perez
8142,ACH22,rico,1658,1516,La estrella,Martha builes
6873,ACH43,sony,172,282,Medellin,Pedro Perez
1197,ACH01,rico,656,515,Envigado,Jhon doe
6140,ACH43,rico,2289,2395,itagui,Pedro Perez
2186,ACH43,kalley,1061,1387,Sabaneta,Carlos Zapata
8890,ACH01,sony,1211,1253,Sabaneta,Jhon doe
3239,ACH01,sony,529,661,Envigado,Pedro Perez
5743,ACH22,rico,1415,1030,Sabaneta,Pedro Perez
7509,ACH22,sony,181,159,Medellin,Martha builes
2898,ACH01,kalley,2190,2174,itagui,Martha builes
5335,ACH22,kalley,444,152,Medellin,Pedro Perez
9571,ACH01,kalley,198,238,Medellin,Martha builes
3955,ACH22,sony,977,990,Envigado,Martha builes
9962,ACH43,rico,1678,1768,La estrella,Ana Rubio
6786,ACH22,rico,2077,2458,itagui,Pedro Perez
9227,ACH22,sony,1733,1567,La estrella,Jhon doe
9396,ACH01,sony,2198,2474,itagui,Jhon doe
1363,ACH43,kalley,324,301,Medellin,Ana Rubio
221,ACH22,rico,2495,2023,itagui,Pedro Perez
1645,ACH01,kalley,2179,2169,itagui,Martha builes
8628,ACH43,kalley,1856,1809,La estrella,Pedro Perez
8945,ACH43,sony,1042,1370,Sabaneta,Pedro Perez
1029,ACH01,kalley,857,516,Envigado,Ana Rubio
2541,ACH22,rico,1896,1506,La estrella,Carlos Zapata
2134,ACH01,kalley,153,449,Medellin,Ana Rubio
752,ACH22,rico,226,466,Medellin,Martha builes
412,ACH01,rico,1523,1919,La estrella,Martha builes
6563,ACH43,rico,261,246,Medellin,Martha builes
1132,ACH01,kalley,1301,1244,Sabaneta,Pedro Perez
308,ACH01,sony,1973,1507,La estrella,Martha builes
5670,ACH01,sony,1431,1457,Sabaneta,Martha builes
1251,ACH01,sony,377,433,Medellin,Martha builes
4567,ACH01,kalley,933,749,Envigado,Jhon doe
2239,ACH22,rico,154,438,Medellin,Martha builes
2534,ACH43,sony,1798,1606,La estrella,Jhon doe
6754,ACH22,kalley,401,170,Medellin,Martha builes
9161,ACH22,rico,2117,2092,itagui,Martha builes
9015,ACH22,kalley,1178,1075,Sabaneta,Martha builes
9722,ACH43,rico,644,865,Envigado,Pedro Perez
3729,ACH43,kalley,1752,1858,La estrella,Martha builes
3246,ACH43,kalley,467,374,Medellin,Pedro Perez
5223,ACH01,sony,562,734,Envigado,Pedro Perez
852,ACH43,sony,1881,1574,La estrella,Martha builes
6879,ACH01,kalley,1971,1523,La estrella,Jhon doe
2083,ACH01,rico,1688,1601,La estrella,Martha builes
9758,ACH43,rico,640,748,Envigado,Pedro Perez
6520,ACH01,kalley,2326,2171,itagui,Jhon doe
61,ACH01,rico,157,412,Medellin,Ana Rubio
7602,ACH01,kalley,739,833,Envigado,Jhon doe
1206,ACH43,rico,1808,1641,La estrella,Pedro Perez
3520,ACH22,kalley,689,898,Envigado,Jhon doe
3634,ACH22,sony,399,351,Medellin,Carlos Zapata
3601,ACH01,rico,1012,1036,Sabaneta,Carlos Zapata
3974,ACH43,sony,2063,2352,itagui,Jhon doe
5340,ACH01,rico,1278,1246,Sabaneta,Ana Rubio
5904,ACH01,kalley,786,866,Envigado,Martha builes
8967,ACH01,sony,474,387,Medellin,Martha builes
1540,ACH22,kalley,185,199,Medellin,Pedro Perez
9193,ACH22,rico,1041,1349,Sabaneta,Martha builes
3952,ACH22,sony,1647,1619,La estrella,Jhon doe
5122,ACH22,rico,1848,1747,La estrella,Pedro Perez
1081,ACH43,sony,1668,1757,La estrella,Pedro Perez
2077,ACH22,sony,597,863,Envigado,Carlos Zapata
9168,ACH22,rico,1177,1186,Sabaneta,Carlos Zapata
3856,ACH22,kalley,2324,2424,itagui,Jhon doe
8172,ACH01,kalley,2034,2481,itagui,Jhon doe
7635,ACH43,kalley,2163,2169,itagui,Carlos Zapata
7833,ACH43,sony,2257,2354,itagui,Martha builes
9004,ACH01,rico,680,678,Envigado,Ana Rubio
8558,ACH22,kalley,496,485,Medellin,Martha builes
5254,ACH43,rico,1099,1248,Sabaneta,Ana Rubio
4579,ACH01,rico,2289,2401,itagui,Carlos Zapata
7108,ACH43,rico,654,977,Envigado,Pedro Perez
7728,ACH01,rico,440,231,Medellin,Ana Rubio
7683,ACH01,sony,1640,1511,La estrella,Pedro Perez
2588,ACH43,kalley,322,461,Medellin,Jhon doe
3448,ACH01,kalley,1932,1632,La estrella,Ana Rubio
1859,ACH22,kalley,585,850,Envigado,Pedro Perez
2345,ACH22,rico,1702,1811,La estrella,Ana Rubio
7228,ACH43,sony,327,491,Medellin,Ana Rubio
9053,ACH01,kalley,846,558,Envigado,Ana Rubio
6644,ACH43,sony,914,933,Envigado,Martha builes
3502,ACH01,kalley,407,334,Medellin,Ana Rubio
5556,ACH01,rico,1953,1843,La estrella,Pedro Perez
8160,ACH22,kalley,2322,2063,itagui,Pedro Perez
7666,ACH22,rico,789,642,Envigado,Martha builes
1654,ACH01,rico,802,622,Envigado,Jhon doe
4095,ACH43,kalley,337,471,Medellin,Ana Rubio
164,ACH43,kalley,1336,1096,Sabaneta,Carlos Zapata
4804,ACH22,sony,1889,1508,La estrella,Carlos Zapata
4148,ACH01,sony,788,777,Envigado,Ana Rubio
3386,ACH22,sony,1350,1380,Sabaneta,Ana Rubio
2389,ACH01,kalley,447,324,Medellin,Martha builes
3147,ACH43,sony,1097,1182,Sabaneta,Jhon doe
7643,ACH01,sony,1327,1458,Sabaneta,Pedro Perez
1451,ACH01,sony,1866,1766,La estrella,Ana Rubio
3345,ACH22,kalley,1599,1571,La estrella,Ana Rubio
3272,ACH22,rico,2053,2347,itagui,Pedro Perez
2174,ACH22,sony,799,719,Envigado,Carlos Zapata
9713,ACH01,kalley,2046,2431,itagui,Jhon doe
745,ACH43,sony,101,275,Medellin,Martha builes
8981,ACH01,sony,920,841,Envigado,Jhon doe
3829,ACH43,kalley,478,399,Medellin,Jhon doe
9896,ACH43,kalley,1077,1256,Sabaneta,Martha builes
8881,ACH01,rico,517,903,Envigado,Ana Rubio
224,ACH43,sony,1121,1025,Sabaneta,Carlos Zapata
7295,ACH01,sony,1119,1205,Sabaneta,Martha builes
6263,ACH01,kalley,2227,2301,itagui,Carlos Zapata
4917,ACH43,kalley,1919,1973,La estrella,Ana Rubio
7766,ACH01,sony,870,531,Envigado,Jhon doe
4896,ACH43,rico,306,269,Medellin,Pedro Perez
4906,ACH01,rico,385,288,Medellin,Ana Rubio
1900,ACH43,kalley,1257,1164,Sabaneta,Martha builes
9354,ACH22,rico,705,759,Envigado,Martha builes
8875,ACH01,sony,2296,2300,itagui,Martha builes
9850,ACH22,sony,1070,1245,Sabaneta,Pedro Perez
9595,ACH22,sony,601,977,Envigado,Pedro Perez
5262,ACH01,rico,2131,2203,itagui,Jhon doe
7335,ACH22,rico,1037,1319,Sabaneta,Martha builes
2498,ACH43,kalley,1275,1290,Sabaneta,Jhon doe
9153,ACH01,rico,2044,2420,itagui,Martha builes
4244,ACH43,kalley,358,283,Medellin,Ana Rubio
9134,ACH22,kalley,1331,1024,Sabaneta,Pedro Perez
8245,ACH43,kalley,1887,1981,La estrella,Carlos Zapata
8327,ACH01,sony,671,935,Envigado,Martha builes
4748,ACH43,sony,1322,1276,Sabaneta,Carlos Zapata
8656,ACH01,kalley,2381,2069,itagui,Jhon doe
7237,ACH43,kalley,1009,1296,Sabaneta,Jhon doe
6998,ACH22,kalley,1209,1313,Sabaneta,Pedro Perez
646,ACH43,kalley,1674,1595,La estrella,Martha builes
182,ACH43,kalley,961,899,Envigado,Ana Rubio
6012,ACH01,sony,1370,1467,Sabaneta,Carlos Zapata
9352,ACH43,kalley,2146,2413,itagui,Martha builes
5930,ACH01,sony,1995,1642,La estrella,Ana Rubio
5710,ACH01,sony,1225,1241,Sabaneta,Ana Rubio
3016,ACH43,rico,780,860,Envigado,Martha builes
1813,ACH22,kalley,273,248,Medellin,Carlos Zapata
2922,ACH22,kalley,2500,2149,itagui,Carlos Zapata
607,ACH22,kalley,723,664,Envigado,Pedro Perez
6761,ACH43,sony,1490,1261,Sabaneta,Ana Rubio
3360,ACH43,rico,1110,1162,Sabaneta,Ana Rubio
6696,ACH01,sony,153,238,Medellin,Pedro Perez
1913,ACH01,rico,172,477,Medellin,Pedro Perez
6545,ACH01,rico,153,459,Medellin,Carlos Zapata
5675,ACH01,sony,148,301,Medellin,Pedro Perez
5658,ACH43,rico,580,813,Envigado,Martha builes
3887,ACH43,rico,136,358,Medellin,Ana Rubio
7358,ACH22,kalley,2266,2423,itagui,Carlos Zapata
4527,ACH43,rico,1414,1064,Sabaneta,Carlos Zapata
8008,ACH01,sony,258,364,Medellin,Martha builes
3372,ACH43,sony,2399,2341,itagui,Ana Rubio
8728,ACH43,kalley,2421,2321,itagui,Martha builes
5074,ACH22,sony,1627,1518,La estrella,Pedro Perez
6151,ACH22,rico,1447,1025,Sabaneta,Carlos Zapata
7840,ACH22,sony,685,577,Envigado,Martha builes
616,ACH01,sony,559,728,Envigado,Pedro Perez
1772,ACH22,sony,172,437,Medellin,Carlos Zapata
9957,ACH01,sony,1763,1516,La estrella,Martha builes
3075,ACH01,sony,927,674,Envigado,Ana Rubio
6839,ACH22,rico,656,688,Envigado,Ana Rubio
5275,ACH22,kalley,1754,1859,La estrella,Jhon doe
5095,ACH43,kalley,153,221,Medellin,Jhon doe
8355,ACH43,kalley,236,468,Medellin,Ana Rubio
9109,ACH01,sony,2069,2480,itagui,Pedro Perez
4833,ACH22,sony,398,310,Medellin,Carlos Zapata
862,ACH22,sony,740,738,Envigado,Pedro Perez
5294,ACH01,kalley,503,731,Envigado,Martha builes
6192,ACH22,sony,1319,1390,Sabaneta,Pedro Perez
7283,ACH43,kalley,1463,1335,Sabaneta,Jhon doe
2722,ACH01,sony,512,840,Envigado,Jhon doe
8547,ACH22,kalley,837,709,Envigado,Martha builes
7510,ACH43,rico,1611,1770,La estrella,Carlos Zapata
3085,ACH01,rico,2378,2250,itagui,Pedro Perez
7243,ACH01,kalley,209,152,Medellin,Jhon doe
2506,ACH01,rico,565,709,Envigado,Martha builes
9717,ACH43,rico,1179,1144,Sabaneta,Martha builes
8825,ACH01,rico,2157,2065,itagui,Pedro Perez
36,ACH43,sony,1163,1168,Sabaneta,Pedro Perez
796,ACH43,rico,1588,1932,La estrella,Jhon doe
2426,ACH22,kalley,2034,2385,itagui,Martha builes
2807,ACH01,sony,2293,2293,itagui,Carlos Zapata
6049,ACH22,sony,1724,1933,La estrella,Jhon doe
8725,ACH43,kalley,2027,2392,itagui,Jhon doe
3814,ACH01,rico,2152,2327,itagui,Jhon doe
3679,ACH22,sony,334,121,Medellin,Jhon doe
9445,ACH01,sony,2228,2468,itagui,Martha builes
3226,ACH01,sony,542,947,Envigado,Carlos Zapata
8738,ACH43,rico,2367,2438,itagui,Ana Rubio
3662,ACH01,sony,2004,2442,itagui,Pedro Perez
7341,ACH01,sony,539,782,Envigado,Martha builes
7137,ACH01,rico,1857,1618,La estrella,Jhon doe
1026,ACH01,rico,718,668,Envigado,Martha builes
1279,ACH01,kalley,138,446,Medellin,Ana Rubio
1062,ACH01,sony,450,178,Medellin,Carlos Zapata
7745,ACH22,sony,2411,2058,itagui,Ana Rubio
2254,ACH01,rico,1888,1673,La estrella,Ana Rubio
6395,ACH22,rico,1546,1524,La estrella,Ana Rubio
9448,ACH22,sony,1438,1057,Sabaneta,Martha builes
8035,ACH01,kalley,1664,1500,La estrella,Pedro Perez
1234,ACH43,rico,1040,1325,Sabaneta,Martha builes
8315,ACH01,sony,743,990,Envigado,Jhon doe
6649,ACH01,sony,2361,2156,itagui,Carlos Zapata
3185,ACH22,rico,400,407,Medellin,Martha builes
4941,ACH22,sony,197,342,Medellin,Ana Rubio
9566,ACH01,kalley,989,870,Envigado,Martha builes
8978,ACH01,kalley,1359,1310,Sabaneta,Jhon doe
7138,ACH01,rico,740,758,Envigado,Ana Rubio
9248,ACH01,rico,2243,2041,itagui,Carlos Zapata
8690,ACH43,rico,1548,1654,La estrella,Jhon doe
3202,ACH22,sony,793,852,Envigado,Carlos Zapata
2246,ACH01,rico,606,906,Envigado,Jhon doe
8623,ACH01,kalley,2136,2036,itagui,Pedro Perez
8642,ACH43,sony,1780,1526,La estrella,Jhon doe
5816,ACH01,kalley,1210,1388,Sabaneta,Ana Rubio
2904,ACH01,sony,1614,1787,La estrella,Carlos Zapata
6445,ACH43,kalley,2107,2117,itagui,Ana Rubio
8715,ACH01,kalley,386,142,Medellin,Jhon doe
7126,ACH43,sony,1870,1834,La estrella,Pedro Perez
7341,ACH43,rico,891,949,Envigado,Carlos Zapata
7918,ACH22,kalley,565,740,Envigado,Pedro Perez
9165,ACH43,sony,2436,2268,itagui,Pedro Perez
3848,ACH22,kalley,174,456,Medellin,Pedro Perez
2921,ACH43,sony,316,135,Medellin,Pedro Perez
4339,ACH01,sony,186,187,Medellin,Martha builes
1618,ACH01,rico,273,138,Medellin,Ana Rubio
825,ACH43,sony,1540,1712,La estrella,Jhon doe
6415,ACH22,kalley,1711,1840,La estrella,Ana Rubio
5997,ACH43,sony,314,440,Medellin,Pedro Perez
2099,ACH01,sony,1539,1985,La estrella,Carlos Zapata
215,ACH43,sony,2102,2286,itagui,Pedro Perez
3176,ACH01,rico,2149,2165,itagui,Carlos Zapata
4479,ACH43,sony,1560,1851,La estrella,Martha builes
1355,ACH43,kalley,1302,1107,Sabaneta,Pedro Perez
5348,ACH22,kalley,891,652,Envigado,Jhon doe
452,ACH01,kalley,2444,2318,itagui,Pedro Perez
6877,ACH43,rico,1790,1903,La estrella,Martha builes
514,ACH22,rico,1452,1093,Sabaneta,Martha builes
4556,ACH01,rico,1808,1804,La estrella,Carlos Zapata
2315,ACH01,sony,685,694,Envigado,Jhon doe
9506,ACH22,rico,540,979,Envigado,Jhon doe
2448,ACH22,rico,213,180,Medellin,Carlos Zapata
3543,ACH22,rico,519,851,Envigado,Martha builes
1336,ACH22,rico,1575,1676,La estrella,Ana Rubio
8146,ACH43,kalley,359,171,Medellin,Ana Rubio
6027,ACH01,sony,2358,2363,itagui,Ana Rubio
6690,ACH01,kalley,2490,2173,itagui,Ana Rubio
4325,ACH01,kalley,1993,1799,La estrella,Pedro Perez
7798,ACH43,kalley,343,456,Medellin,Carlos Zapata
6900,ACH01,rico,150,305,Medellin,Martha builes
2559,ACH43,sony,2150,2416,itagui,Martha builes
4377,ACH22,kalley,2396,2158,itagui,Carlos Zapata
8937,ACH22,kalley,2082,2252,itagui,Jhon doe
9011,ACH43,sony,1759,1725,La estrella,Martha builes
3629,ACH43,rico,864,879,Envigado,Martha builes
9785,ACH01,rico,1910,1742,La estrella,Carlos Zapata
2630,ACH22,rico,379,418,Medellin,Jhon doe
8278,ACH43,kalley,103,377,Medellin,Pedro Perez
8149,ACH01,sony,2477,2484,itagui,Martha builes
2823,ACH43,kalley,2419,2183,itagui,Martha builes
2217,ACH43,rico,1262,1011,Sabaneta,Carlos Zapata
7388,ACH43,rico,325,209,Medellin,Ana Rubio
9893,ACH22,sony,1335,1254,Sabaneta,Carlos Zapata
8611,ACH22,rico,193,478,Medellin,Martha builes
7442,ACH22,rico,189,120,Medellin,Ana Rubio
4052,ACH43,kalley,1053,1105,Sabaneta,Carlos Zapata
618,ACH01,kalley,1450,1310,Sabaneta,Carlos Zapata
4334,ACH43,rico,1611,1876,La estrella,Pedro Perez
1750,ACH01,sony,193,186,Medellin,Carlos Zapata
9108,ACH01,kalley,1483,1457,Sabaneta,Martha builes
3394,ACH22,kalley,729,535,Envigado,Jhon doe
3837,ACH01,sony,830,713,Envigado,Jhon doe
5020,ACH22,sony,2371,2252,itagui,Pedro Perez
669,ACH01,sony,1051,1093,Sabaneta,Jhon doe
1327,ACH01,sony,2177,2183,itagui,Pedro Perez
1906,ACH01,rico,1974,1526,La estrella,Ana Rubio
5611,ACH43,sony,1580,1682,La estrella,Jhon doe
1065,ACH22,kalley,2318,2223,itagui,Pedro Perez
2023,ACH22,kalley,980,762,Envigado,Jhon doe
1874,ACH22,rico,263,284,Medellin,Carlos Zapata
842,ACH01,sony,143,247,Medellin,Martha builes
5528,ACH01,kalley,1247,1043,Sabaneta,Carlos Zapata
6400,ACH22,rico,1651,1585,La estrella,Carlos Zapata
4624,ACH43,kalley,186,233,Medellin,Ana Rubio
1156,ACH43,kalley,1553,1999,La estrella,Pedro Perez
9319,ACH22,sony,2302,2044,itagui,Ana Rubio
1472,ACH43,rico,722,639,Envigado,Ana Rubio
2638,ACH01,sony,1171,1473,Sabaneta,Jhon doe
5899,ACH01,sony,421,294,Medellin,Pedro Perez
6892,ACH43,kalley,2454,2335,itagui,Ana Rubio
4457,ACH01,kalley,1874,1931,La estrella,Pedro Perez
